SPECTRUM,DATE,TIME,LIVE,REAL
202305241323_15MeV_Co-01-00.csv,23-05-24,12:56:03,1629.44,1635.64
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
3550,8,4,8,8,5,6,9,5,7,7
3560,6,6,8,11,10,4,5,6,9,6
3570,1,6,4,9,8,5,11,5,5,6
3580,2,5,9,6,3,6,4,8,7,6
3590,7,11,9,5,8,5,2,9,6,2
3600,4,10,9,10,7,5,6,5,3,5
3610,10,4,3,7,7,7,11,12,5,6
3620,3,8,4,5,10,4,2,12,14,9
3630,9,4,6,7,8,9,5,10,10,5
3640,8,5,4,9,8,7,9,4,7,9
3650,4,7,15,11,9,3,15,10,1,7
3660,11,3,7,10,9,8,8,11,10,7
3670,0,7,9,8,5,5,5,7,12,9
3680,8,5,7,10,8,4,3,6,6,4
3690,6,10,7,9,5,8,8,6,7,5
3700,7,5,11,11,4,4,9,8,8,10
3710,11,3,6,5,4,6,3,7,8,6
3720,5,10,2,8,6,9,8,8,4,11
3730,4,7,9,4,11,9,8,3,8,10
3740,5,8,6,9,5,4,5,5,7,9
3750,4,7,4,3,7,4,10,10,4,8
3760,9,9,6,10,8,9,3,6,5,3
3770,6,6,5,7,5,6,4,3,6,7
3780,5,6,6,6,4,5,7,12,9,10
3790,6,6,4,7,6,2,2,10,10,7
3800,9,9,11,7,7,6,7,7,4,4
3810,7,6,7,7,10,5,5,6,6,6
3820,9,3,4,6,6,4,8,7,8,6
3830,11,4,7,4,7,7,5,7,8,7
3840,4,4,2,7,8,7,10,3,4,7
3850,10,7,6,9,8,7,8,8,4,8
3860,8,9,4,5,6,8,6,7,7,3
3870,8,6,8,3,5,5,4,9,6,7
3880,9,10,8,3,6,9,7,6,2,5
3890,6,5,6,7,9,8,4,3,8,5
3900,2,7,4,1,6,7,4,8,6,7
3910,3,6,6,2,10,3,6,8,8,6
3920,3,16,4,5,7,2,6,1,4,11
3930,8,5,7,2,6,9,6,5,6,5
3940,8,8,6,7,6,8,6,5,7,11
3950,3,8,9,8,11,7,7,6,9,7
3960,3,2,8,6,8,6,5,9,9,7
3970,5,4,8,7,3,7,3,3,3,8
3980,5,9,6,6,2,7,5,8,4,6
3990,6,6,6,2,7,6,8,4,4,8
4000,5,8,6,8,12,5,8,5,4,3
4010,7,9,3,5,8,8,2,3,7,7
4020,6,6,15,6,3,7,9,8,4,9
4030,6,4,3,4,8,4,7,4,3,9
4040,9,7,3,4,5,8,9,4,5,10
4050,1,6,6,6,10,7,8,4,11,5
4060,5,8,9,10,7,3,6,9,7,1
4070,8,5,5,1,7,12,4,6,4,6
4080,6,3,4,4,5,5,6,8,2,8
4090,11,5,4,5,5,4
